yorum,puan,product_id,product_name,source_url,cleaned_yorum,insight_category,patterns_context
Ürün yeni geldi ve mix teknoloji satıcısı açılmış ürünü bize göndermiş. Ürün çizik içinde jelatini de yoktu. Satıcıya teşhir mi diye sormamıza rağmen hayır dedi sonuç ortada,1,Bilinmiyor,"Wiami12L Yağsız Hava Fritözü – Tek Hazneli, LED Ekranlı, Mekanik Kontrollü Sağlıklı ve Pratik Pişirme Cihazı",https://www.hepsiburada.com/wiami-12l-yagsiz-hava-fritozu-tek-hazneli-led-ekranli-mekanik-kontrollu-saglikli-ve-pratik-pisirme-cihazi-p-HBCV00003MS94G?magaza=MarkaDepo,ürün yeni geldi mix teknoloji satıcısı açılmış ürünü bize göndermiş ürün çizik içinde jelatini yoktu satıcıya teşhir diye sormamıza rağmen hayır dedi sonuç ortada,Hizmet/Paketleme Şikayeti,
Ürünün yanı Kırık geldi. Değişim yada iade bekliyorum,1,Bilinmiyor,"Wiami12L Yağsız Hava Fritözü – Tek Hazneli, LED Ekranlı, Mekanik Kontrollü Sağlıklı ve Pratik Pişirme Cihazı",https://www.hepsiburada.com/wiami-12l-yagsiz-hava-fritozu-tek-hazneli-led-ekranli-mekanik-kontrollu-saglikli-ve-pratik-pisirme-cihazi-p-HBCV00003MS94G?magaza=MarkaDepo,ürünün yanı kırık geldi değişim yada iade bekliyorum,Genel Deneyim / Diğer,
"Ürünü olumlu yorumlara güvenerek aldım ve hiç bir yorumda eksik parça sorunu belirtilmemiş olmamasına rağmen bana gelen kutuda Aparat çıkarıcı kutu içerisinden çıkmadı satıcıya sordum.olumsuz cevağ verdi.HB müşter,s,n, korumak adına iade talebimi oluşturdu ve iade ettim.Çok beğenerek almıştım ancak kullanma imkanım olmadı.",1,Bilinmiyor,"Wiami12L Yağsız Hava Fritözü – Tek Hazneli, LED Ekranlı, Mekanik Kontrollü Sağlıklı ve Pratik Pişirme Cihazı",https://www.hepsiburada.com/wiami-12l-yagsiz-hava-fritozu-tek-hazneli-led-ekranli-mekanik-kontrollu-saglikli-ve-pratik-pisirme-cihazi-p-HBCV00003MS94G?magaza=MarkaDepo,ürünü olumlu yorumlara güvenerek aldım hiç yorumda eksik parça sorunu belirtilmemiş olmamasına rağmen bana gelen kutuda aparat çıkarıcı kutu içerisinden çıkmadı satıcıya sordum olumsuz cevağ verdi hb müşter s n korumak adına iade talebimi oluşturdu iade ettim çok beğenerek almıştım ancak kullanma imkanım olmadı,Hizmet/Paketleme Şikayeti | Doğrudan Memnuniyetsizlik / İade,
Ürün ile tavuk çevirme ve patates kızartması denedim geç pişiriyor yarım saat te patetes zor pişirdi özellikle tavuk çevirme de hayal kırıklığına uğradım 1 saat pişirmeme rağmen içi çiğ kalmış beklediğim gibi çıkmadı maalesef,1,Bilinmiyor,"Wiami12L Yağsız Hava Fritözü – Tek Hazneli, LED Ekranlı, Mekanik Kontrollü Sağlıklı ve Pratik Pişirme Cihazı",https://www.hepsiburada.com/wiami-12l-yagsiz-hava-fritozu-tek-hazneli-led-ekranli-mekanik-kontrollu-saglikli-ve-pratik-pisirme-cihazi-p-HBCV00003MS94G?magaza=MarkaDepo,ürün tavuk çevirme patates kızartması denedim geç pişiriyor yarım saat te patetes zor pişirdi özellikle tavuk çevirme hayal kırıklığına uğradım saat pişirmeme rağmen içi çiğ kalmış beklediğim çıkmadı maalesef,Genel Deneyim / Diğer,
"Çalışınca aşırı bir plastik yanık kokusu var cihazda. 
Koku geçsin diye 2gündür birkaç kez boş çalıştırdım. Halen devam ediyor. Böyle giderse iade edeceğim çünkü koku yemeklerin tadını etkileyecek kadar ağır. Yan komşum bişeymi yanıyor diye gelip sordu.",1,HBC00005BTNPV,RobwellAS28 Airfryer Halojen Isı Sistemli Sesli Uyarı Xl Yağsız Hava Fritözü Robx Türkiye Garantili,https://www.hepsiburada.com/robwell-as28-airfryer-halojen-isi-sistemli-sesli-uyari-xl-yagsiz-hava-fritozu-robx-turkiye-garantili-pm-HBC00005BTNPV,çalışınca aşırı plastik yanık kokusu var cihazda koku geçsin diye gündür birkaç kez boş çalıştırdım halen devam ediyor böyle giderse iade edeceğim çünkü koku yemeklerin tadını etkileyecek kadar ağır yan komşum bişeymi yanıyor diye gelip sordu,Doğrudan Memnuniyetsizlik / İade,
"Yazacaklarımı almadan öncede eşime söylesemde ısrarı ile aldım. Yeterince direnemediğim için kendim kaşındım yani .
4-5 aylık kullanım sonrası
tek kelime ile işe yaramaz bir alet. Hele bu paralara asla alınacak bişey değil.

Dondurulmuş üründen başka bir şeyi adam gibi pişirmiyor, pişirdiğinde de lezzet olmuyor. Aslında teknik olarak da pişirmesi demümkün değil. Benim için yemeğe lezzeti veren yağ  onu işin içinden çıkarınca kalana yemek demek pek mümkün değil zaten. Ete sıcak hava üflersen eti kurutursun bu alet de çok güzel kurutuyor. Kurumasın diye fısfısla basıyorsun yağı, aynı yağla teflon tavada çok daha lezzeti pişiyor. duman derseniz ocaktakinden daha az değil, koku desen ha keza aynı. Tavuk da da aynı köftede de aynısı geçerli. Yağ yoksa pişmiyor pişse de lezzeti olmuyor. Sepentin içine evde kestiğiniz patatesi tek katta birbirine değmeyecek şekilde max. bir avuç koymazsanız kızartamıyor. 3 kişiyiz, herkese yetecek kadar kızartmak baya zaman alıyor. Yağsız sebze kızartıp yerim daha sağlıklı dedi hanım, denedi o bile yiyemedi.  Patlıcan, havuç, çarliston biber, kabağı bir yağda kızartıp üzerine sarmısaklı yoğurt dometes sosu döküp yiyin birde bu merette yapıp yiyin. Sizi bilmem ama ben sağlıksız olsun kaderime rağzıyım dedim. Resimlerde kek vs pişirilmiş, çok güzel görünüyor ama onun içinde koca eletin tezgahta yer kaplamasımı dersin verilen onca paramı dersin , hergünde kek yapacak halimiz yok mu dersin ne dersen de alınmaz.
YAĞDA KIZARTMA CANDIR :)
Not: Hanım dün kestane kızarttı Allah için harika olmuş du",1,HB00000DGBRG,PhilipsAvance Collection HD9650/90 XXL Airfryer 7.3 Lt Tek Hazneli Yağsız Pişirme ve Otomatik Kapanma Özellikli Fritöz,https://www.hepsiburada.com/philips-avance-collection-hd9650-90-xxl-airfryer-7-3-lt-tek-hazneli-yagsiz-pisirme-ve-otomatik-kapanma-ozellikli-fritoz-pm-HB00000DGBRG,yazacaklarımı almadan öncede eşime söylesemde ısrarı aldım yeterince direnemediğim kendim kaşındım yani aylık kullanım sonrası tek kelime işe yaramaz alet hele paralara asla alınacak bişey değil dondurulmuş üründen başka şeyi adam pişirmiyor pişirdiğinde lezzet olmuyor aslında teknik olarak pişirmesi demümkün değil benim yemeğe lezzeti veren yağ onu işin içinden çıkarınca kalana yemek demek pek mümkün değil zaten ete sıcak hava üflersen eti kurutursun alet çok güzel kurutuyor kurumasın diye fısfısla basıyorsun yağı aynı yağla teflon tavada çok daha lezzeti pişiyor duman derseniz ocaktakinden daha az değil koku desen ha keza aynı tavuk aynı köftede aynısı geçerli yağ yoksa pişmiyor pişse lezzeti olmuyor sepentin içine evde kestiğiniz patatesi tek katta birbirine değmeyecek şekilde max avuç koymazsanız kızartamıyor kişiyiz herkese yetecek kadar kızartmak baya zaman alıyor yağsız sebze kızartıp yerim daha sağlıklı dedi hanım denedi bile yiyemedi patlıcan havuç çarliston biber kabağı yağda kızartıp üzerine sarmısaklı yoğurt dometes sosu döküp yiyin birde merette yapıp yiyin sizi bilmem ama sağlıksız olsun kaderime rağzıyım dedim resimlerde kek vs pişirilmiş çok güzel görünüyor ama onun içinde koca eletin tezgahta yer kaplamasımı dersin verilen onca paramı dersin hergünde kek yapacak halimiz yok dersin ne dersen alınmaz yağda kızartma candır not hanım dün kestane kızarttı allah harika olmuş du,Genel Deneyim / Diğer,
Ürün kullanılmış geldi çeyizim için almıştım ama satıcıdan asla memnun kalmadım iadesini talep ediyorum,1,HB00000DGBRG,PhilipsAvance Collection HD9650/90 XXL Airfryer 7.3 Lt Tek Hazneli Yağsız Pişirme ve Otomatik Kapanma Özellikli Fritöz,https://www.hepsiburada.com/philips-avance-collection-hd9650-90-xxl-airfryer-7-3-lt-tek-hazneli-yagsiz-pisirme-ve-otomatik-kapanma-ozellikli-fritoz-pm-HB00000DGBRG,ürün kullanılmış geldi çeyizim almıştım ama satıcıdan asla memnun kalmadım iadesini talep ediyorum,Hizmet/Paketleme Şikayeti,
Kutu sanki suya batırılmış gibi tamamen hasarlıydı ve içindeki ürün sanki ıslak ve önceden açılmış gibi naylona sarılmamıştı ve tozla doluydu ve hiçbir koruması yoktu. Bu satıcıdan alışveriş yapmanızı kimseye tavsiye etmiyorum.,1,HB00000DGBRG,PhilipsAvance Collection HD9650/90 XXL Airfryer 7.3 Lt Tek Hazneli Yağsız Pişirme ve Otomatik Kapanma Özellikli Fritöz,https://www.hepsiburada.com/philips-avance-collection-hd9650-90-xxl-airfryer-7-3-lt-tek-hazneli-yagsiz-pisirme-ve-otomatik-kapanma-ozellikli-fritoz-pm-HB00000DGBRG,kutu sanki suya batırılmış tamamen hasarlıydı içindeki ürün sanki ıslak önceden açılmış naylona sarılmamıştı tozla doluydu hiçbir koruması yoktu satıcıdan alışveriş yapmanızı kimseye tavsiye etmiyorum,Hizmet/Paketleme Şikayeti | Doğrudan Memnuniyetsizlik / İade,
Sipariş son derece yıpranmış ve kötü bir şekilde teslim edildi. En azından bir karton koliye koyulabilirdi. Teleskop isimli satıcıya dikkat edin sipariş verirken.,1,HB00000DGBRG,PhilipsAvance Collection HD9650/90 XXL Airfryer 7.3 Lt Tek Hazneli Yağsız Pişirme ve Otomatik Kapanma Özellikli Fritöz,https://www.hepsiburada.com/philips-avance-collection-hd9650-90-xxl-airfryer-7-3-lt-tek-hazneli-yagsiz-pisirme-ve-otomatik-kapanma-ozellikli-fritoz-pm-HB00000DGBRG,sipariş son derece yıpranmış kötü şekilde teslim edildi azından karton koliye koyulabilirdi teleskop isimli satıcıya dikkat edin sipariş verirken,Hizmet/Paketleme Şikayeti,
Özellikle kurumsal firma olduğu için VATAN BİLGİSAYAR dan almayı tercih ettim biraz daha fazla ücret ödeyerek ki sıkıntı olasın diye düşündüm 1 haftayı aşkın ürün kargoya verilmedi hem Hepsiburada ekibi hem kendim defalarca mesaj attık ulaşmamız zaman aldı ve nihayet kargoya verildi 1 haftanın sonunda ürün geldi açtım paketi birşey kızartmak istedim ancak ürün çalışmıyor düğmeye basınca ısıtmıyor pişirme yapmıyor philips yazısı silik ayrıca onuda belirteyim geri gönderdim iade edilsin Hepsiburada ekibi çok ilgilendi ama asla artık bu satıcıdan birşey almam çok şaşırdım ve çok yorucuydu bu süreç bilginiz olsun… ürün değil satıcı yorumumdur…,1,HB00000DGBRG,PhilipsAvance Collection HD9650/90 XXL Airfryer 7.3 Lt Tek Hazneli Yağsız Pişirme ve Otomatik Kapanma Özellikli Fritöz,https://www.hepsiburada.com/philips-avance-collection-hd9650-90-xxl-airfryer-7-3-lt-tek-hazneli-yagsiz-pisirme-ve-otomatik-kapanma-ozellikli-fritoz-pm-HB00000DGBRG,özellikle kurumsal firma olduğu vatan bilgisayar dan almayı tercih ettim biraz daha fazla ücret ödeyerek sıkıntı olasın diye düşündüm haftayı aşkın ürün kargoya verilmedi hem hepsiburada ekibi hem kendim defalarca mesaj attık ulaşmamız zaman aldı nihayet kargoya verildi haftanın sonunda ürün geldi açtım paketi birşey kızartmak istedim ancak ürün çalışmıyor düğmeye basınca ısıtmıyor pişirme yapmıyor philips yazısı silik ayrıca onuda belirteyim geri gönderdim iade edilsin hepsiburada ekibi çok ilgilendi ama asla artık satıcıdan birşey almam çok şaşırdım çok yorucuydu süreç bilginiz olsun ürün değil satıcı yorumumdur,Hizmet/Paketleme Şikayeti,
